anime_id,new_score
1418,6.47962252436013
1419,6.47962252436013
1420,6.47962252436013
1421,6.47962252436013
1423,6.47962252436013
1424,6.47962252436013
1426,6.47962252436013
1427,6.47962252436013
1428,6.47962252436013
1429,6.47962252436013
1434,6.47962252436013
1436,6.47962252436013
1442,6.47962252436013
1443,6.47962252436013
1444,6.47962252436013
1445,6.47962252436013
1450,6.47962252436013
1451,6.47962252436013
1452,6.47962252436013
1454,6.47962252436013
1455,6.47962252436013
1456,6.47962252436013
1461,6.47962252436013
1466,6.690698294890555
1467,6.690698294890555
1487,6.690698294890555
1505,6.690698294890555
1511,6.690698294890555
1512,6.690698294890555
1531,6.690698294890555
1593,6.690698294890555
1600,6.690698294890555
1605,6.690698294890555
1606,6.690698294890555
1609,6.690698294890555
1617,6.690698294890555
1625,6.690698294890555
1638,6.690698294890555
1650,6.690698294890555
1671,6.690698294890555
1688,6.690698294890555
1703,6.690698294890555
1707,6.690698294890555
1729,6.690698294890555
1730,6.690698294890555
1731,6.690698294890555
1739,6.690698294890555
1740,6.690698294890555
1742,6.690698294890555
1743,6.690698294890555
1748,6.690698294890555
1750,6.690698294890555
1752,6.690698294890555
1757,6.690698294890555
1758,6.690698294890555
1761,6.690698294890555
1763,6.690698294890555
1764,6.690698294890555
1772,6.690698294890555
1773,6.690698294890555
1774,6.690698294890555
1779,6.76534997441552
1780,6.76534997441552
1804,6.76534997441552
1805,6.76534997441552
1822,6.76534997441552
1838,6.76534997441552
1839,6.76534997441552
1841,6.76534997441552
1849,6.76534997441552
1850,6.76534997441552
1851,6.76534997441552
1852,6.76534997441552
1856,6.76534997441552
1860,6.76534997441552
1861,6.76534997441552
1878,6.76534997441552
1880,6.76534997441552
1890,6.76534997441552
1899,6.76534997441552
1906,6.76534997441552
1912,6.76534997441552
1920,6.76534997441552
1926,6.63848993807304
1930,6.63848993807304
1931,6.63848993807304
1935,6.63848993807304
1936,6.63848993807304
1939,6.63848993807304
1943,6.63848993807304
1947,6.63848993807304
1948,6.63848993807304
1949,6.63848993807304
1951,6.63848993807304
1952,6.63848993807304
1959,6.63848993807304
1961,6.63848993807304
1963,6.63848993807304
1964,6.63848993807304
1965,6.63848993807304
1966,6.63848993807304
1967,6.63848993807304
1969,6.63848993807304
1970,6.63848993807304
1971,6.63848993807304
1976,6.63848993807304
1977,6.63848993807304
1978,6.63848993807304
1980,6.63848993807304
1982,6.63848993807304
1983,6.63848993807304
1985,6.63848993807304
1986,6.63848993807304
1987,6.63848993807304
1989,6.63848993807304
1996,6.63848993807304
1997,6.63848993807304
2001,6.63848993807304
2010,6.63848993807304
2059,6.63848993807304
2060,6.63848993807304
2063,6.63848993807304
2076,6.63848993807304
2077,6.63848993807304
2078,6.3679428845644
2079,6.3679428845644
2082,6.3679428845644
2083,6.3679428845644
2087,6.3679428845644
2088,6.3679428845644
2089,6.3679428845644
2090,6.3679428845644
2091,6.3679428845644
2092,6.3679428845644
2093,6.3679428845644
2098,6.3679428845644
2103,6.3679428845644
2120,6.3679428845644
2121,6.3679428845644
2126,6.3679428845644
2127,6.3679428845644
2129,6.3679428845644
2141,6.3679428845644
2142,6.3679428845644
2158,6.3679428845644
2167,6.3679428845644
2168,6.3679428845644
2169,6.3679428845644
2170,6.3679428845644
2173,6.3679428845644
2174,6.3679428845644
2175,6.3679428845644
2216,6.3679428845644
2240,6.3679428845644
2257,6.3679428845644
2274,6.3679428845644
2281,6.3679428845644
2282,6.3679428845644
2286,6.3679428845644
2293,6.3679428845644
2300,6.3679428845644
2314,6.3679428845644
2319,6.3679428845644
2326,6.3679428845644
2329,6.3679428845644
2333,6.3679428845644
2354,6.3679428845644
2396,6.3679428845644
2408,6.3679428845644
2411,6.3679428845644
2412,6.3679428845644
2414,6.3679428845644
2415,6.084407813019222
2425,6.084407813019222
2427,6.084407813019222
2439,6.084407813019222
2440,6.084407813019222
2443,6.084407813019222
2448,6.084407813019222
2450,6.084407813019222
2451,6.084407813019222
2459,6.084407813019222
2460,6.084407813019222
2461,6.084407813019222
2463,6.084407813019222
2464,6.084407813019222
2469,6.084407813019222
2470,6.084407813019222
2471,6.084407813019222
2472,6.084407813019222
2474,6.084407813019222
2475,6.084407813019222
2476,6.084407813019222
2477,6.084407813019222
2478,6.084407813019222
2480,6.084407813019222
2482,6.084407813019222
2496,6.084407813019222
2531,6.084407813019222
2566,6.084407813019222
2567,6.084407813019222
2585,6.084407813019222
2586,6.084407813019222
2604,6.084407813019222
2605,6.084407813019222
2606,6.084407813019222
2608,6.084407813019222
2609,6.084407813019222
2610,6.084407813019222
2611,6.084407813019222
2617,6.084407813019222
2642,6.084407813019222
2643,6.084407813019222
2661,6.084407813019222
2680,6.084407813019222
2688,6.084407813019222
2696,6.084407813019222
2710,5.936971956491471
2725,5.936971956491471
2726,5.936971956491471
2729,5.936971956491471
2732,5.936971956491471
2733,5.936971956491471
2734,5.936971956491471
2735,5.936971956491471
2750,5.936971956491471
2768,5.936971956491471
2771,5.936971956491471
2776,5.936971956491471
2782,5.936971956491471
2783,5.936971956491471
2784,5.936971956491471
2785,5.936971956491471
2790,5.936971956491471
2810,5.936971956491471
2813,5.936971956491471
2829,5.936971956491471
2877,5.936971956491471
2881,5.936971956491471
2882,5.936971956491471
2885,5.936971956491471
2886,5.936971956491471
2887,5.936971956491471
2888,5.936971956491471
2889,5.936971956491471
2891,5.936971956491471
2892,5.936971956491471
2896,6.2581639585040865
2903,6.2581639585040865
2908,6.2581639585040865
2910,6.2581639585040865
2912,6.2581639585040865
2914,6.2581639585040865
2915,6.2581639585040865
2934,6.2581639585040865
2935,6.2581639585040865
2936,6.2581639585040865
2937,6.2581639585040865
2938,6.2581639585040865
2939,6.2581639585040865
2940,6.2581639585040865
2942,6.2581639585040865
2971,6.2581639585040865
2972,6.2581639585040865
2973,6.2581639585040865
2974,6.2581639585040865
2975,6.2581639585040865
2976,6.2581639585040865
2977,6.608488622733524
2978,6.608488622733524
2981,6.608488622733524
2982,6.608488622733524
3011,6.608488622733524
3012,6.608488622733524
3013,6.608488622733524
3018,6.608488622733524
3020,6.608488622733524
3021,6.608488622733524
3055,6.608488622733524
3090,6.608488622733524
3091,6.608488622733524
3102,6.608488622733524
3129,6.608488622733524
3130,6.608488622733524
3131,6.608488622733524
3132,6.608488622733524
3141,6.608488622733524
3149,6.608488622733524
3152,6.608488622733524
3156,6.608488622733524
3157,6.608488622733524
3164,6.608488622733524
3188,6.608488622733524
3241,6.608488622733524
3271,6.608488622733524
3283,6.608488622733524
3287,6.608488622733524
3291,6.608488622733524
3294,6.608488622733524
3302,6.608488622733524
3304,6.608488622733524
3305,6.608488622733524
3326,6.608488622733524
3327,6.4256823218387105
3375,6.4256823218387105
3395,6.4256823218387105
3400,6.4256823218387105
3407,6.4256823218387105
3413,6.4256823218387105
3416,6.4256823218387105
3420,6.4256823218387105
3422,6.4256823218387105
3425,6.4256823218387105
3426,6.4256823218387105
3428,6.4256823218387105
3429,6.4256823218387105
3444,6.4256823218387105
3446,6.4256823218387105
3449,6.4256823218387105
3471,6.4256823218387105
3473,6.4256823218387105
3477,6.4256823218387105
3478,6.4256823218387105
3479,6.4256823218387105
3482,6.4256823218387105
3489,6.4256823218387105
3515,6.614244563380877
3532,6.614244563380877
3603,6.614244563380877
3612,6.614244563380877
3619,6.614244563380877
3620,6.614244563380877
3622,6.614244563380877
3628,6.614244563380877
3637,6.614244563380877
3640,6.614244563380877
3641,6.614244563380877
3642,6.614244563380877
3652,6.614244563380877
3653,6.614244563380877
3690,6.614244563380877
3711,6.614244563380877
3743,6.614244563380877
3745,6.614244563380877
3754,6.614244563380877
3755,6.614244563380877
3758,6.614244563380877
3760,6.614244563380877
3768,6.614244563380877
3769,6.614244563380877
3773,6.614244563380877
3774,6.614244563380877
3795,6.614244563380877
3811,6.614244563380877
3815,6.614244563380877
3816,6.614244563380877
3825,6.614244563380877
3828,6.614244563380877
3841,6.614244563380877
3844,6.614244563380877
3846,6.614244563380877
3848,6.614244563380877
3891,6.115647106795083
3892,6.115647106795083
3893,6.115647106795083
3909,6.115647106795083
3916,6.115647106795083
3926,6.115647106795083
3955,6.115647106795083
3974,6.115647106795083
3994,6.115647106795083
4007,6.115647106795083
4010,6.115647106795083
4011,6.115647106795083
4014,6.115647106795083
4015,6.115647106795083
4016,6.115647106795083
4019,6.115647106795083
4020,6.115647106795083
4021,6.115647106795083
4028,6.115647106795083
4035,6.115647106795083
4039,6.115647106795083
4043,6.115647106795083
4047,6.115647106795083
4077,6.115647106795083
4079,6.115647106795083
4100,6.115647106795083
4101,6.115647106795083
4124,6.115647106795083
4140,6.115647106795083
4144,6.115647106795083
4163,6.115647106795083
4164,6.115647106795083
4185,6.115647106795083
4190,6.115647106795083
4193,6.115647106795083
4214,6.115647106795083
4215,6.115647106795083
4217,6.115647106795083
4221,6.115647106795083
4235,6.115647106795083
4237,6.115647106795083
4240,6.115647106795083
4243,6.9534435379738895
4252,6.9534435379738895
4255,6.9534435379738895
4256,6.9534435379738895
4281,6.9534435379738895
4282,6.9534435379738895
4283,6.9534435379738895
4284,6.9534435379738895
4285,6.9534435379738895
4286,6.9534435379738895
4290,6.9534435379738895
4291,6.9534435379738895
4292,6.9534435379738895
4293,6.9534435379738895
4294,6.9534435379738895
4312,6.9534435379738895
4313,6.9534435379738895
4315,6.9534435379738895
4328,6.9534435379738895
4330,6.9534435379738895
4370,6.9534435379738895
4371,6.9534435379738895
4374,6.9534435379738895
4383,6.9534435379738895
4384,6.9534435379738895
4471,6.9534435379738895
4530,6.9534435379738895
4541,6.9534435379738895
4542,6.9534435379738895
4543,6.9534435379738895
4558,6.9534435379738895
4562,6.9534435379738895
4588,6.9534435379738895
4631,6.9534435379738895
4634,6.9534435379738895
4635,6.9534435379738895
4686,6.9534435379738895
4803,6.9534435379738895
4840,6.9534435379738895
4841,6.9534435379738895
4871,6.9534435379738895
4873,6.9534435379738895
4882,6.9534435379738895
4887,6.9534435379738895
5230,6.9534435379738895
5232,6.9534435379738895
5332,6.9534435379738895
5365,6.9534435379738895
5436,6.9534435379738895
5474,6.9534435379738895
5475,6.9534435379738895
5490,6.433872448701363
5640,6.433872448701363
5647,6.433872448701363
5648,6.433872448701363
5649,6.433872448701363
5650,6.433872448701363
5651,6.433872448701363
5652,6.433872448701363
5653,6.433872448701363
5654,6.433872448701363
5655,6.433872448701363
5656,6.433872448701363
5658,6.433872448701363
5694,6.433872448701363
5779,6.433872448701363
5881,6.433872448701363
5910,6.433872448701363
5964,6.433872448701363
5976,6.433872448701363
5977,6.433872448701363
6375,6.433872448701363
6389,6.433872448701363
6390,6.433872448701363
6414,6.433872448701363
6473,6.433872448701363
6592,6.433872448701363
6609,6.433872448701363
6756,6.433872448701363
6811,6.433872448701363
6819,6.433872448701363
6848,6.433872448701363
6849,6.433872448701363
6858,6.433872448701363
6933,6.433872448701363
6937,6.433872448701363
6995,6.433872448701363
6997,6.433872448701363
7014,6.433872448701363
7026,6.433872448701363
7029,6.433872448701363
7104,6.433872448701363
7106,6.433872448701363
7145,6.433872448701363
7150,6.433872448701363
7157,6.433872448701363
7160,6.433872448701363
7217,6.433872448701363
7218,6.433872448701363
7244,6.433872448701363
7298,6.433872448701363
7348,6.433872448701363
7350,6.433872448701363
7352,6.433872448701363
7354,6.433872448701363
7356,6.433872448701363
7360,6.433872448701363
7366,6.433872448701363
7370,6.433872448701363
7397,6.433872448701363
7597,6.433872448701363
7617,6.433872448701363
7618,6.433872448701363
7619,6.433872448701363
7620,6.433872448701363
7621,6.433872448701363
7806,6.433872448701363
7842,6.433872448701363
7843,6.433872448701363
7844,6.433872448701363
7852,6.433872448701363
7860,6.433872448701363
7880,6.433872448701363
7882,6.433872448701363
7883,6.433872448701363
7931,6.433872448701363
7933,6.433872448701363
7941,6.433872448701363
7962,6.599017285487869
7991,6.599017285487869
7993,6.599017285487869
7995,6.599017285487869
8008,6.599017285487869
8019,6.599017285487869
8081,6.599017285487869
8083,6.599017285487869
8105,6.599017285487869
8218,6.599017285487869
8219,6.599017285487869
8227,6.599017285487869
8233,6.599017285487869
8293,6.599017285487869
8294,6.599017285487869
8295,6.599017285487869
8297,6.599017285487869
8390,6.599017285487869
8400,6.599017285487869
8401,6.599017285487869
8402,6.599017285487869
8413,6.599017285487869
8415,6.599017285487869
8452,6.599017285487869
8474,6.599017285487869
8539,6.599017285487869
8543,6.599017285487869
8544,6.599017285487869
8546,6.599017285487869
8560,6.599017285487869
8621,6.599017285487869
8700,6.599017285487869
8748,6.599017285487869
8758,6.599017285487869
8987,6.599017285487869
8989,6.599017285487869
8990,6.599017285487869
8991,6.599017285487869
8992,6.599017285487869
8997,6.599017285487869
8998,6.599017285487869
9348,6.599017285487869
9349,6.599017285487869
9397,6.599017285487869
9425,6.94321074148883
9426,6.94321074148883
9470,6.94321074148883
9472,6.94321074148883
9564,6.94321074148883
9571,6.94321074148883
9605,6.94321074148883
9617,6.94321074148883
9618,6.94321074148883
9655,6.94321074148883
9716,6.94321074148883
9717,6.94321074148883
9726,6.94321074148883
9731,6.94321074148883
9732,6.94321074148883
9757,6.94321074148883
9774,6.94321074148883
9779,6.94321074148883
9781,6.94321074148883
9783,6.94321074148883
9800,6.94321074148883
9801,6.94321074148883
9850,6.94321074148883
9853,6.94321074148883
9871,6.94321074148883
9912,6.94321074148883
9966,6.94321074148883
10040,6.94321074148883
10071,6.94321074148883
10074,6.94321074148883
10076,6.94321074148883
10099,6.94321074148883
10145,6.94321074148883
10158,6.94321074148883
10160,6.94321074148883
10180,6.94321074148883
10213,6.94321074148883
10225,6.94321074148883
10226,6.94321074148883
10227,6.94321074148883
10238,6.94321074148883
10243,6.94321074148883
10246,6.94321074148883
10261,6.94321074148883
10275,6.94321074148883
10276,6.94321074148883
10278,6.94321074148883
10283,6.94321074148883
10285,6.94321074148883
10306,6.94321074148883
10308,6.94321074148883
10338,6.94321074148883
10339,6.94321074148883
10353,6.94321074148883
10376,6.94321074148883
10377,6.94321074148883
10380,6.94321074148883
10381,6.94321074148883
10382,6.94321074148883
10384,6.94321074148883
10385,6.94321074148883
10401,6.94321074148883
10406,6.94321074148883
10414,6.94321074148883
10416,6.94321074148883
10418,6.94321074148883
10419,6.94321074148883
10420,6.94321074148883
10421,6.94321074148883
10435,6.94321074148883
10436,6.94321074148883
10437,6.94321074148883
10440,6.94321074148883
10456,6.94321074148883
10459,6.94321074148883
10460,6.94321074148883
10462,6.94321074148883
10506,6.94321074148883
10507,6.94321074148883
10508,6.94321074148883
10509,6.94321074148883
10553,6.94321074148883
10555,6.94321074148883
10558,6.94321074148883
10565,6.94321074148883
10566,6.94321074148883
10582,6.94321074148883
10595,6.94321074148883
10600,6.94321074148883
10601,6.94321074148883
10609,6.94321074148883
10610,6.94321074148883
10639,6.522124462988643
10704,6.522124462988643
10739,6.522124462988643
10741,6.522124462988643
10742,6.522124462988643
10760,6.522124462988643
10761,6.522124462988643
10842,6.522124462988643
10843,6.522124462988643
10844,6.522124462988643
10854,6.522124462988643
10942,6.522124462988643
10995,6.522124462988643
11058,6.522124462988643
11114,6.522124462988643
11145,6.522124462988643
11180,6.522124462988643
11208,6.522124462988643
11209,6.522124462988643
11210,6.522124462988643
11577,6.522124462988643
11629,6.522124462988643
11645,6.522124462988643
11714,6.522124462988643
11726,6.522124462988643
11727,6.522124462988643
11728,6.522124462988643
11779,6.522124462988643
11834,6.522124462988643
11836,6.522124462988643
11876,6.522124462988643
11973,6.522124462988643
12081,6.522124462988643
12192,6.522124462988643
12317,6.522124462988643
12332,6.522124462988643
12333,6.522124462988643
12351,6.522124462988643
12433,6.522124462988643
12436,6.522124462988643
12536,6.522124462988643
12544,6.522124462988643
12557,6.522124462988643
12620,6.522124462988643
12703,6.522124462988643
12722,6.522124462988643
12784,6.522124462988643
12786,6.522124462988643
12970,6.522124462988643
13014,6.522124462988643
13015,6.522124462988643
13143,6.522124462988643
13312,6.522124462988643
13430,6.522124462988643
13448,6.522124462988643
13485,6.522124462988643
13551,6.522124462988643
13555,6.522124462988643
13557,6.522124462988643
14041,6.522124462988643
14106,6.522124462988643
14220,6.522124462988643
14389,6.522124462988643
14427,6.522124462988643
14538,6.522124462988643
14588,6.522124462988643
14643,6.522124462988643
14646,6.522124462988643
14650,6.522124462988643
14653,6.522124462988643
14667,6.522124462988643
14729,6.522124462988643
14731,7.216637614369392
14733,7.216637614369392
14766,7.216637614369392
14876,7.216637614369392
14877,7.216637614369392
14878,7.216637614369392
14996,7.216637614369392
15007,7.216637614369392
15177,7.216637614369392
15237,7.216637614369392
15353,7.216637614369392
15489,7.216637614369392
15910,7.216637614369392
15946,7.216637614369392
15957,7.216637614369392
15958,7.216637614369392
16190,7.216637614369392
16235,7.216637614369392
16340,7.216637614369392
16436,7.216637614369392
16594,7.216637614369392
16981,7.216637614369392
16996,7.216637614369392
17119,7.216637614369392
17777,7.216637614369392
17883,7.216637614369392
18004,7.216637614369392
18049,7.216637614369392
18082,7.216637614369392
18083,7.216637614369392
18294,7.216637614369392
18457,7.216637614369392
18458,7.216637614369392
18502,7.216637614369392
18506,7.216637614369392
18507,7.216637614369392
18513,7.216637614369392
18578,7.216637614369392
18605,7.216637614369392
18606,7.216637614369392
18624,7.216637614369392
18629,7.216637614369392
18631,7.216637614369392
18635,7.216637614369392
18636,7.216637614369392
18692,7.216637614369392
18709,7.216637614369392
18780,7.216637614369392
18797,7.216637614369392
19039,7.216637614369392
19130,7.216637614369392
19134,7.216637614369392
19136,7.216637614369392
19390,7.216637614369392
19418,7.216637614369392
19538,7.216637614369392
19540,7.216637614369392
19591,7.216637614369392
19594,7.216637614369392
19615,7.216637614369392
19704,7.216637614369392
19707,7.216637614369392
19708,7.216637614369392
20002,7.216637614369392
20026,7.216637614369392
20113,7.216637614369392
20114,7.216637614369392
20431,7.216637614369392
20529,7.216637614369392
20547,7.216637614369392
20582,7.216637614369392
20729,7.216637614369392
20799,7.216637614369392
20813,7.216637614369392
20851,7.216637614369392
20865,7.216637614369392
20996,7.216637614369392
21032,7.216637614369392
21035,7.216637614369392
21099,7.216637614369392
21231,7.216637614369392
21580,7.216637614369392
21713,7.216637614369392
21900,7.216637614369392
21929,7.216637614369392
22049,7.216637614369392
22050,7.216637614369392
22179,7.216637614369392
22287,7.216637614369392
22405,7.216637614369392
22406,7.216637614369392
22505,7.216637614369392
22507,7.216637614369392
22562,7.216637614369392
22588,7.216637614369392
22599,7.216637614369392
22657,7.216637614369392
22679,7.216637614369392
22756,7.216637614369392
22759,7.216637614369392
22849,7.216637614369392
22988,7.216637614369392
23056,7.216637614369392
23160,7.216637614369392
23161,7.216637614369392
23322,7.216637614369392
23386,7.216637614369392
23443,7.216637614369392
23495,7.216637614369392
23535,7.216637614369392
23536,7.216637614369392
23537,7.216637614369392
23542,7.216637614369392
23681,7.216637614369392
23683,7.216637614369392
23684,7.216637614369392
23685,7.216637614369392
23686,7.216637614369392
24056,7.216637614369392
24062,7.216637614369392
24165,7.216637614369392
24302,7.216637614369392
24329,7.216637614369392
24356,7.216637614369392
24508,7.216637614369392
24543,7.216637614369392
24592,7.216637614369392
24649,7.216637614369392
24738,7.216637614369392
24790,7.216637614369392
24815,7.216637614369392
25226,7.216637614369392
25341,7.216637614369392
25369,7.216637614369392
25444,7.216637614369392
25577,7.216637614369392
25608,7.216637614369392
25823,7.216637614369392
25834,7.216637614369392
26229,7.216637614369392
26295,7.216637614369392
26391,7.216637614369392
26449,7.216637614369392
26804,7.216637614369392
26825,7.216637614369392
26987,7.216637614369392
27236,7.216637614369392
27317,7.216637614369392
27332,7.216637614369392
27334,7.216637614369392
27364,7.216637614369392
27555,7.216637614369392
27566,7.216637614369392
27567,7.216637614369392
27568,7.216637614369392
27883,7.216637614369392
27886,7.216637614369392
27993,7.216637614369392
28205,7.216637614369392
28225,7.216637614369392
28230,7.216637614369392
28359,7.216637614369392
28431,7.216637614369392
28440,7.216637614369392
28496,7.216637614369392
28533,7.216637614369392
28687,7.216637614369392
28697,7.216637614369392
28900,7.216637614369392
29060,7.216637614369392
29072,7.216637614369392
29073,7.216637614369392
29074,7.216637614369392
29075,7.216637614369392
29120,7.216637614369392
29139,7.216637614369392
29259,7.216637614369392
29307,7.216637614369392
29323,7.216637614369392
29421,7.216637614369392
29426,7.216637614369392
29648,7.216637614369392
29650,7.216637614369392
29868,7.216637614369392
29883,7.216637614369392
30182,7.216637614369392
30483,7.216637614369392
30503,7.216637614369392
30515,7.216637614369392
30526,7.216637614369392
31034,7.216637614369392
31258,7.216637614369392
31374,7.216637614369392
31413,7.216637614369392
31414,7.216637614369392
31416,7.216637614369392
31417,7.216637614369392
31533,7.216637614369392
32318,7.216637614369392
32816,6.866010324544804
33255,6.866010324544804
33352,6.866010324544804
33354,6.866010324544804
33355,6.866010324544804
33446,6.866010324544804
33702,6.866010324544804
34028,6.866010324544804
34515,6.866010324544804
34605,6.866010324544804
35715,6.866010324544804
35848,6.866010324544804
35867,6.866010324544804
35977,6.866010324544804
35983,6.866010324544804
35989,6.866010324544804
35990,6.866010324544804
36004,6.866010324544804
36264,6.866010324544804
36271,6.866010324544804
36355,6.866010324544804
36379,6.866010324544804
36484,6.866010324544804
37137,6.866010324544804
37138,6.866010324544804
37154,6.866010324544804
37344,6.866010324544804
37449,6.866010324544804
37487,6.866010324544804
37562,6.866010324544804
37619,6.866010324544804
37672,6.866010324544804
37673,6.866010324544804
37685,6.866010324544804
37694,6.866010324544804
37722,6.866010324544804
37785,6.866010324544804
37819,6.866010324544804
37873,6.866010324544804
37874,6.866010324544804
37897,6.866010324544804
37898,6.866010324544804
37946,6.866010324544804
38040,6.866010324544804
38069,6.866010324544804
38071,6.866010324544804
38216,6.866010324544804
38429,6.866010324544804
38758,6.866010324544804
38951,6.866010324544804
38954,6.866010324544804
38965,6.866010324544804
39496,6.866010324544804
39761,6.866010324544804
39794,6.866010324544804
39808,6.866010324544804
40081,6.866010324544804
40257,6.866010324544804
40310,6.866010324544804
40339,6.866010324544804
40380,6.866010324544804
40388,6.866010324544804
40533,6.866010324544804
40651,6.866010324544804
40756,6.866010324544804
41028,6.866010324544804
41029,6.866010324544804
41245,6.866010324544804
41488,6.866010324544804
41529,6.866010324544804
41568,6.866010324544804
41658,6.866010324544804
41705,6.866010324544804
42339,6.866010324544804
42690,6.866010324544804
42691,6.866010324544804
42707,6.866010324544804
42741,6.866010324544804
42786,6.866010324544804
42789,6.866010324544804
42869,6.866010324544804
43118,6.866010324544804
43197,6.866010324544804
43525,6.866010324544804
43557,6.866010324544804
43558,6.866010324544804
43574,6.866010324544804
43951,6.866010324544804
44679,6.866010324544804
44692,6.866010324544804
44693,6.866010324544804
45213,6.866010324544804
45842,6.866010324544804
46011,6.588778820706577
46013,6.588778820706577
46036,6.588778820706577
46213,6.588778820706577
46307,6.588778820706577
46312,6.588778820706577
46451,6.588778820706577
46452,6.588778820706577
46458,6.588778820706577
46728,6.588778820706577
46826,6.588778820706577
46828,6.588778820706577
46829,6.588778820706577
46832,6.588778820706577
46834,6.588778820706577
46940,6.588778820706577
47170,6.588778820706577
47464,6.588778820706577
47539,6.588778820706577
47576,6.588778820706577
47644,6.588778820706577
47685,6.588778820706577
47764,6.588778820706577
47889,6.588778820706577
47957,6.588778820706577
48031,6.588778820706577
48034,6.588778820706577
48037,6.588778820706577
48055,6.588778820706577
48065,6.588778820706577
48289,6.588778820706577
48669,6.588778820706577
48670,6.588778820706577
48700,6.588778820706577
48880,6.588778820706577
48882,6.588778820706577
49050,6.588778820706577
49087,6.588778820706577
49119,6.588778820706577
49131,6.588778820706577
49278,6.588778820706577
49294,6.588778820706577
49313,6.588778820706577
